X,Y,R1,R2,R3,R4,R5,R6,R7,R8,class
0.8474051516620958,0.04991409752884261,0.16591901857443425,0.9750007533934539,0.575269220129776,0.11742371822568465,0.8581824250135479,0.21380798636470066,0.5037230581577801,0.15969276046968106,2
0.09303020802605105,0.9260389239888197,0.9923745682295454,0.5466744406026091,0.23481608447766789,0.8289530816160987,0.21146578196762578,0.06772288938096915,0.7852160087145118,0.35085091798315327,2
0.5854436324678224,0.06967354609768663,0.07525594528377832,0.6737569379409829,0.945420023955214,0.5278675150229494,0.46951291280356633,0.6551449013272825,0.7243915827572021,0.4109244500481166,1
0.03278200597452299,0.5693101169905675,0.8136333586037579,0.5187837235349725,0.4473937939801057,0.16793452131815878,0.8942081683772307,0.041132306920776074,0.6216468267959825,0.8621559792778606,1
0.5390444783177154,0.13645004037241723,0.14595640268862142,0.9807991514512048,0.01132724533679963,0.8894844156814439,0.5192975672180883,0.06475668288837,0.8038725504581323,0.34992798983065876,1
0.5804509429885434,0.4816263232047776,0.7044728554011891,0.13948973572774792,0.41390762394810643,0.2576251745416037,0.04643894116677616,0.13560684802977452,0.31742138434904354,0.6708754059663712,2
0.8403759549543003,0.49805004532933106,0.8538678568576377,0.20666149724316318,0.7345339911487102,0.07339747108859718,0.49012181125365994,0.6694448168443955,0.2537590845722979,0.3221912612954312,0
0.5178042924011016,0.8164052251397916,0.9034824563628435,0.9818981328801992,0.6522871699921371,0.40408756538980317,0.9308134762409237,0.8159042479925452,0.708135733142455,0.8200483631939702,0
0.9330426565353684,0.5111160471126819,0.8141595755717208,0.5753684139911529,0.33183072431960214,0.7577600706370242,0.9195446690931093,0.18261046197736464,0.3566776120612031,0.7425915748412147,0
0.04167804497125756,0.24704820140693495,0.35342817905569746,0.9889020004272733,0.6813119990684836,0.49733500119520513,0.6393185538987365,0.9634537277201037,0.16740487403393756,0.07614790781580827,0
0.05712900525384654,0.4708821122991499,0.13244976552503007,0.8108346087159746,0.2231286241356203,0.5110317990561664,0.11834921153569389,0.7311123385640257,0.3748487815986332,0.6946934268471812,1
0.9091675671214329,0.16932851736166696,0.851047369151784,0.9835638959852862,0.8013530337648184,0.8471884769501572,0.5296648452229523,0.357145451472372,0.4511667777935563,0.7846001618356496,2
0.06956982547086271,0.5168061773395017,0.11987737368501716,0.7414755644888513,0.23475895980264916,0.8590224684253026,0.8547819914091946,0.07639947532944624,0.62372746103901,0.6983799661893542,1
0.839156479392539,0.5298232975193743,0.6386051139886731,0.36950552814442794,0.6183693049986009,0.935125923109686,0.8354969609284195,0.118475266087392,0.0020408919854009167,0.11860996336688134,0
0.5042044869326434,0.895748329599086,0.2675029250820684,0.9186709925094318,0.1758561242704344,0.824191022090493,0.3167499165415525,0.2572022563338219,0.6650939239871384,0.39694357750526077,0
0.8614244926171649,0.47440721094833804,0.04461106706138129,0.7141169109998322,0.19321180325687448,0.42564051009079906,0.7714486257521196,0.8182822620256667,0.8183615840168462,0.21263750583872187,0
0.10826671577652493,0.5005937457193869,0.887677483545222,0.7213039637151355,0.47709138557154285,0.6609614886298438,0.17992236648576154,0.2978187852415659,0.11160677149796339,0.2929139269517277,1
0.1447015061204876,0.46108202080212013,0.5678774203179252,0.30965648156704684,0.5968974525360713,0.5286759739364046,0.0707436916761145,0.8781341164178025,0.3012528193131109,0.4357349493678334,1
0.8042391727411405,0.4881017390082317,0.3874134259037846,0.10902057714115432,0.0075930710439772175,0.6470153177679061,0.6946385922300471,0.36952686387063227,0.4106010940068746,0.6166667108032166,0
0.8562153278578156,0.0980088057085548,0.9284736421174997,0.21950034315010336,0.23806484247804616,0.028667430935279126,0.029547883307742495,0.1612328462493624,0.30534799156160797,0.6254281962758573,2
0.9293017665180683,0.8380107291096868,0.9376063837136245,0.6493196434137141,0.2145265478099322,0.38496119786273486,0.7302788124669263,0.9366188229288323,0.6029181784923512,0.17895930114216962,1
0.5003737687451277,0.07102948637805812,0.4904164664193399,0.85794420652224,0.29815242315323576,0.13943363964504252,0.44984118174420384,0.24969615830340453,0.9988906232678926,0.3982957162494961,1
0.5594816674389078,0.1888007742494964,0.8030490291469203,0.6932721078885782,0.8964762512005646,0.3374580156335413,0.4540272898150429,0.880337822275347,0.2534638660799098,0.8553429734740482,1
0.8348694826023314,0.13427066337528007,0.19601632151150694,0.6894675750193683,0.9302962876564278,0.03154840662363756,0.6618358201644763,0.22172026141012813,0.0461040036053908,0.3084137829535841,2
0.4815864687580377,0.81962872350132,0.6409940979785204,0.21900767934170828,0.9393498339553401,0.9900609195825331,0.8603705598643108,0.007864761303234657,0.09010189178830219,0.08086953126932872,0
0.4268828843464918,0.08024549442409697,0.10079457987110607,0.6690055420810322,0.20314921743751213,0.8937017739819163,0.8062812508966578,0.7758232067040273,0.4405842799346513,0.18749395996829477,1
0.19385757002752627,0.131292546446626,0.029480618255067648,0.5485656186149487,0.47043558735122626,0.40516258002199035,0.3423810646710985,0.6936321090257737,0.8950277937809056,0.32545343710977537,0
0.9166837731047148,0.5067789263701774,0.4194398276606427,0.9074359877618535,0.6705040554572725,0.8521118944021562,0.5922987248588714,0.9498518986844172,0.22625034638951924,0.9561017101382032,0
0.8959332006672039,0.18269838187251855,0.9370414290345294,0.6871843068338102,0.9615445445764191,0.41230378777730325,0.7563259307338648,0.6646679191389347,0.11913952473213363,0.4305656911018356,2
0.5526865748827192,0.8671109299897279,0.46722019777874424,0.5696773191720633,0.23495982561970463,0.3679588642598177,0.21895222951246296,0.15913266509812152,0.16082647085716262,0.27141844954663075,0
0.5460134624408467,0.5217216794914585,0.2976005740575084,0.7414596766209715,0.23492454948620733,0.4617962588751723,0.3473812053016826,0.15870071214970716,0.5654852322077123,0.99519728893854,2
0.8784456557169338,0.7958517636203131,0.9206411427747965,0.8485684360768363,0.49134938589636346,0.6271534964924609,0.9664431843985766,0.5251619171196343,0.8255204978429334,0.8547588681527568,1
0.8436298092972369,0.11224498461883775,0.7072452388047759,0.20716089831106554,0.10523656626657152,0.9353578921397184,0.489244291857291,0.5107500582556913,0.7700603931710286,0.7575234804358884,2
0.07433848154244888,0.9129166267968029,0.6799590317070914,0.27415264129031924,0.4994207452868229,0.0942040739956671,0.10278764367662485,0.8300574375727844,0.7695160238477644,0.26063831000891746,2
0.14991859910747352,0.559890493926788,0.6629259957234179,0.9823876174928994,0.841119426385057,0.4517303982016102,0.6338348308449594,0.6115892509556378,0.8785802203753552,0.6620098793239754,1
0.524707246811011,0.4951265461463332,0.22243742984790105,0.1201834871185552,0.6821958175510652,0.9958083345511267,0.8893393838982312,0.6937597106084434,0.7994466200335898,0.10464489168867108,2
0.8978575837017032,0.9079853963205601,0.7974697428576589,0.6417888909265445,0.5765749415488173,0.5929190770795018,0.13075741321054812,0.774357873324577,0.8416085926370956,0.6811364110538921,1
0.8287827300508323,0.49379213169086744,0.7235812187445968,0.37430672219924876,0.23219649235029383,0.07014770708491025,0.8085219372038553,0.7996782877890626,0.5965422790346263,0.5037076410307408,0
0.4977173429741405,0.16312043724763695,0.40591123050843236,0.3391139128571612,0.1513928178169126,0.8651094987761402,0.8543683004386209,0.3369281658236596,0.6883570408206039,0.15690938456454762,1
0.18244833883943526,0.5244346212467466,0.36559373420070684,0.8991413194749097,0.09092291215996906,0.7787558399828876,0.026873160616626146,0.596493466247019,0.6955476313819755,0.9296156862935455,1
0.06944583002843482,0.8022989452276159,0.10500151644211786,0.9142549853032517,0.2856814704786593,0.283949653514587,0.17607045738859528,0.21704509247925785,0.24667603120874426,0.14608837481059667,2
0.8928272570902557,0.8588376880588222,0.020120214137592907,0.41415087209108337,0.15013278300532906,0.8023039155812837,0.27418653029284357,0.8800793624352524,0.9065444212817418,0.49202549549454755,1
0.4870327965165897,0.13231241860852466,0.2957277610822001,0.9178920289447154,0.8254173432364199,0.9055527606855077,0.0221257908007777,0.7325743305239043,0.5424560199518818,0.3571441140878614,1
0.4254788759386965,0.12225419333349268,0.9072699917142213,0.6192178682799013,0.7291326110077971,0.11408049082568883,0.6768117899715769,0.7415350522095352,0.7787190341159288,0.3267524078812213,1
0.5049118912818726,0.07733528851704916,0.5986993909334443,0.4643835328139918,0.591915745414326,0.6853724800318601,0.7483224529286471,0.0556010627766651,0.8246330830620379,0.966898945710038,1
0.8769007832459077,0.43995067555372414,0.2513219939020386,0.7610526606198726,0.7883150036283171,0.252970456086799,0.509007293830575,0.04614546188173252,0.6057995109807781,0.7374022391593739,0
0.8928102493122965,0.06873949597240081,0.7600547022446626,0.9631123399577669,0.37806142874092363,0.2563872674889144,0.886176389023487,0.25707713301507107,0.27353834738313776,0.549475337898552,2
0.9013889034577429,0.09932360176745,0.47351391677097365,0.27489289545813034,0.5811914015808687,0.07582064695733115,0.570352042115447,0.1308526431064605,0.49858616348538953,0.7068686841259687,2
0.16130013674211835,0.1150296343533185,0.2681710447684328,0.5845969463381689,0.619456327111827,0.6449303416579318,0.8327318010931585,0.843956754642533,0.8938231318081805,0.8803940570380011,0
0.4780968748202905,0.12219356770616717,0.9054447663240847,0.825699339511868,0.7212576987021857,0.7012828429478215,0.8195518080102796,0.47967272392093085,0.5404308722235377,0.7538475982422579,1
0.4570416715024871,0.4939026522377985,0.18572542887238486,0.8811261402204799,0.3190100519972129,0.046109277046175734,0.7496158670951162,0.12493921182375345,0.3212271296069388,0.30533026446755174,2
0.0882375608598111,0.45440694663728176,0.06422039746659791,0.0665183574318734,0.09472149055808254,0.6313972066044451,0.49609120012437313,0.7142112882487893,0.6040618395922902,0.7474591569989512,1
0.12428821066351485,0.17308853738559304,0.8659877847006295,0.13583120452357145,0.9428977064763617,0.3035662323652325,0.0910616228676473,0.5262424139829783,0.2895784046024099,0.39878069360578405,0
0.12196304602737335,0.8856949460502573,0.5233165625757686,0.4479571717159727,0.17363567422973736,0.19602580458239194,6.286411330003183e-05,0.059350279252470606,0.2135116493054866,0.6588002066865818,2
0.9033511770679717,0.10990172343085562,0.2812400549993592,0.9304403972841614,0.6640371786156521,0.6043372327406142,0.3173680628168096,0.5874239064172824,0.5756604783831336,0.002219135084378987,2
0.9631305531801695,0.10657224639992362,0.516914335686814,0.46969102124990214,0.1887481882694061,0.20513869278287544,0.34205034164360515,0.1781563255850218,0.8923272009921556,0.9818683407551398,2
0.4752892859130373,0.12998605424037102,0.4673278427175459,0.9490608408987872,0.12056904208174068,0.6671281611830155,0.2954286563374745,0.1479467804344724,0.2632598878630116,0.18524210662564178,1
0.5227937226463965,0.49363937449820905,0.5670496013207489,0.9148222807879188,0.1559600289417149,0.131190381645379,0.6629085237574063,0.1300294945901005,0.11599333284478064,0.3003910287287336,2
0.922612522538441,0.8403590169412536,0.09743380978151295,0.7445919010944574,0.5231679152950469,0.47797558482501723,0.3019853323854408,0.42975892034625884,0.06217156193872586,0.3472560681852098,1
0.053213179059801136,0.8796134571356867,0.8251384284750385,0.7713906489710978,0.6933182285893064,0.15397081484064667,0.9928891818690024,0.9723554897780655,0.2460482276220297,0.5797384274647792,2
0.8595111097729085,0.8665747894141805,0.24286821252804736,0.6664584638377864,0.4611675949802887,0.6748192953210792,0.12045229256794743,0.2260302327484649,0.5975479127957085,0.29593631457331915,1
0.155752700908181,0.5162218914613884,0.36241349511897114,0.4628327956203456,0.0971984018706612,0.0997481102444826,0.06805169492374064,0.40757437723747547,0.7943292476115212,0.15383811071030107,1
0.4877952805910133,0.4416800101504429,0.883938643693941,0.9506256950982647,0.25668737609156944,0.4263122292878153,0.6354595763197676,0.8420880007265279,0.09677085869603408,0.07309569157328233,2
0.12404706961284351,0.8834671413863268,0.5949998130254,0.9667527698760099,0.8195404162665004,0.9250721009118753,0.04921511552121749,0.7624469741483473,0.698282121235135,0.7004219351540903,2
0.5443374968606087,0.495923141556724,0.28998139842462367,0.4139467766472116,0.59264018048903,0.3484560866806734,0.6525059273960131,0.695850382132312,0.5832213064014816,0.9882497891119673,2
0.5018544374548561,0.8533811963490714,0.23585803932805038,0.9665618902484376,0.7551824393558114,0.9284550962330821,0.2987713917259598,0.5286615532904898,0.7900078604501795,0.32148367410374235,0
0.47359056612480677,0.4731774261918852,0.3265251318690172,0.4795489404286257,0.7588896636619923,0.4415614035234744,0.5009610399382005,0.22429868214730975,0.7965993932302664,0.5147231126526828,2
0.13423278967587743,0.5552513911377495,0.051417651314083046,0.0030907986653331276,0.7969686788567372,0.1864893522255694,0.06774018845918506,0.42358326401856905,0.33782730892971724,0.4669913596809697,1
0.07172549410110303,0.5204821390366738,0.24047850770402968,0.715577953459097,0.7629873401339506,0.8507802213779194,0.0505985755811138,0.4250369980961026,0.029392816731141913,0.23300339388841373,1
0.9085448983841296,0.45571563269878734,0.5370115945754214,0.5630687528473873,0.18162932302284407,0.006070130474648772,0.9640016937183191,0.6430479765467162,0.8807430716775183,0.4876416354310106,0
0.515671738846332,0.8572657934271564,0.0083498501592697,0.5286739706858283,0.46724491114485844,0.2518646112576841,0.5857484244995089,0.29071438667574123,0.6126730674173612,0.3577249733420621,0
0.5418704932739666,0.5699743436649903,0.9055207379649616,0.16187600816584136,0.42731066137699225,0.959021934942249,0.6693107455089536,0.17428556863508393,0.9116487434840141,0.756524450272422,2
0.5353928294589952,0.7967689644195401,0.4692365206960448,0.6401158188559694,0.6841976406415804,0.9068615086774008,0.9578618177162952,0.7578229432524777,0.5662056750196622,0.09862716756206469,0
0.5128290051290404,0.8993987367630818,0.5656922303427045,0.8281160487429255,0.668750634916666,0.8178625771772355,0.4375760273964082,0.7878830249234026,0.8062335206520109,0.2562231718001886,0
0.1182500538857028,0.12737802658826686,0.015866633750832526,0.4430759008680203,0.7666846672138219,0.1277204426192562,0.7392545572766701,0.39031048589561823,0.9163160627425122,0.6177093063198071,0
0.8368933391955953,0.516519696227486,0.8625491363554276,0.9735714004825224,0.2305190121465216,0.08922481634947665,0.7250223257240495,0.7349596355833028,0.037930291557812024,0.2758316171762514,0
0.8478247867494166,0.8897287728907004,0.03141689574618933,0.15087848473403154,0.2225483760197179,0.08307025449525263,0.5154382671575377,0.5999153660770064,0.6728539856711503,0.005008878787318816,1
0.9052895967753612,0.8419978833219172,0.9806817832209228,0.7646584267565021,0.6349682247630688,0.5153006163811173,0.45239966084483507,0.3921953114687958,0.04087060319920943,0.7273437095305219,1
0.09561037206110257,0.13146958636279052,0.2633253553139375,0.9529105728046359,0.8346437873908954,0.1783748004354394,0.5581184250492189,0.9419656483706845,0.5341982945061924,0.6301801664342398,0
0.09704902519479255,0.5025672102822546,0.6382761135354198,0.9070190785971577,0.5690743896243886,0.888599552625358,0.6756868965866693,0.5458366506354956,0.7832487997884074,0.5567174207334348,1
0.4817554419507343,0.8101266022666633,0.520229715594286,0.21941003965629824,0.17926074143474913,0.8010628407781659,0.9154442342324824,0.8070519529156934,0.6192215072035765,0.9288650428386837,0
0.11030164253661995,0.8232634582184584,0.7921826763328211,0.3794720628209347,0.5884802493713895,0.26473226482879486,0.8031116078722793,0.3210383672724403,0.002625569959927909,0.20382569915144277,2
0.5086691576501055,0.062179276674184436,0.20864077901882538,0.36034028247547756,0.49384160065169525,0.6003817324770516,0.24947702238732183,0.7031362592736563,0.6478593798477102,0.8871108837601327,1
0.8728133705132317,0.5597401506308323,0.19092782652486573,0.33342650223444403,0.6553097179990127,0.5959883257445989,0.9202592449971246,0.8489746880364918,0.23153184511590308,0.6484697556815263,0
0.1867270816373487,0.43215446512776656,0.6233146151569207,0.6758741183840129,0.06713289659510724,0.9818490453958407,0.17135388142737995,0.8944983955423054,0.6449208226915116,0.04031658868672838,1
0.9195201197274274,0.8541941921734236,0.8399552236729008,0.9879742848877429,0.4879426912276019,0.5359858367362317,0.3480409916403403,0.3793716575743552,0.3320695980639594,0.12324818956400141,1
0.4914668815916423,0.2463219292843492,0.9644892148735907,0.597469760824724,0.04139208451705101,0.16637552713110204,0.3951864383895246,0.5686895313464032,0.11437453926196983,0.8376193520819815,1
0.5555096059511321,0.8081288932613271,0.2614034491174889,0.8035582614921142,0.389428770393241,0.5443831966042526,0.5979491963596985,0.4976839848831366,0.9270507589118594,0.1496406596412294,0
0.8771610945468081,0.11100095105668267,0.32445861751311367,0.9478126947876943,0.9564946048153428,0.7084492943067949,0.9144037200766086,0.47022173025701397,0.5849484888920379,0.03433023791080703,2
0.8360077806774215,0.8811733535018221,0.5976014574109368,0.574481309463103,0.6160709878494888,0.31217237388781216,0.771309602367485,0.1016709170972473,0.3161797136527049,0.738337875881073,1
0.8714880513270289,0.11574800508350461,0.44537023379626994,0.48176683667631126,0.8932412075154766,0.9004459103832507,0.9953033241971123,0.9966360028634659,0.7541462421966548,0.2327716768474647,2
0.8887254623149043,0.11973847089116736,0.1640595382992005,0.5824372350734095,0.9863862683454686,0.631536604233909,0.38317138538883655,0.7664908327277901,0.3472338575121413,0.44812958314339035,2
0.10572262406799805,0.4372596353900944,0.5716975024607408,0.2896777341228418,0.20336415664486018,0.17883363157446552,0.2724649274604135,0.06936175013246793,0.8257458844099361,0.7400198266238054,1
0.519516827705776,0.47984219209637125,0.5880416390187109,0.15835269922748374,0.8192832515847966,0.24547802469604896,0.7992265470095222,0.8140167421288055,0.03451364477280394,0.5525639328761631,2
0.8382296855240654,0.12020481990271609,0.49624666125360883,0.47070689813645106,0.4072721226868171,0.025986952107303396,0.9357365000177178,0.8777392880913677,0.6426598579803324,0.6150765596958642,2
0.8968957924585244,0.8887412934649019,0.41073305374216407,0.96263726757128,0.4380071605368038,0.6542755026996296,0.879321592680655,0.09617236297575094,0.4629169247160858,0.49697558384583507,1
0.49522073290868074,0.8068586943073378,0.7613485400438373,0.6270902519733849,0.5446870422656739,0.7732423831944089,0.2370386899186886,0.6674713575513705,0.7657761281061225,0.3695373674878146,0
0.4916129947354998,0.9293015872389067,0.667858608984031,0.09635522162700394,0.755170320229656,0.6033221893515622,0.6744251726084131,0.13092435110652645,0.4468715457179707,0.09441066287810307,0
0.8978010466968924,0.833039119317515,0.5874740846854866,0.8801446268037549,0.28061840392861603,0.21119269704198218,0.9190058855595086,0.5348657200492613,0.1853886780726225,0.8243204187521194,1
0.5090577443766083,0.10510779031050627,0.09314994200820426,0.99442619733614,0.6119399958730232,0.5147623909820382,0.353558130270778,0.3424694071205795,0.9927919867249747,0.9378682232260604,1
0.5147068237588296,0.5524485395590637,0.947550383353973,0.40514901169776285,0.49692408563947554,0.34321089648416647,0.5039536775664841,0.3433793315229239,0.23589237911933825,0.7092928941256894,2
0.08470010087900934,0.8663521620730965,0.07060806919089091,0.16431077689147533,0.6146747774952823,0.7529793558988669,0.22471078525754185,0.3345690333163469,0.6184807233090355,0.39481938424229024,2
0.8778978140847651,0.4700857289578807,0.8683290821467095,0.568511303724466,0.064775492911054,0.4436943806672119,0.7022166219927914,0.8883008112521376,0.9477076324848597,0.8256172360592462,0
0.5215865487883855,0.47321114371970274,0.16146373058520935,0.25688481165487864,0.9066423749533733,0.6984826328352001,0.9400287445583664,0.6743740711969378,0.5816557550099876,0.1896455714729085,2
0.12733689730634548,0.8582393404064318,0.5329454163104762,0.9449427489834616,0.5333376589357197,0.6195553623607516,0.628474379044881,0.9448387693161734,0.16277954093873315,0.08183293339209097,2
0.4305884637131291,0.5630293319189025,0.37916668468318804,0.7430316504144784,0.8076195337793155,0.9161510381499096,0.09762834501477258,0.8399426131730562,0.24412293878053748,0.6103634504158811,2
0.46119336820947876,0.5014928209207393,0.5952292718306028,0.3008614634171173,0.9105509041970913,0.4970316228824725,0.29214916905058375,0.5294914037902135,0.3384651131094182,0.4227372474664103,2
0.1427622924110701,0.7787278920266456,0.8828319104880022,0.07901704118105835,0.09610016165895163,0.38320164121453804,0.2791562079143999,0.5486603562129944,0.5438787825320983,0.978294933122465,2
0.8935957256521301,0.8444254794914082,0.7564817339276145,0.7366160473028739,0.38411659396037334,0.8674896511482312,0.06002600166449368,0.340720416341726,0.7555603558054556,0.8052732684162949,1
0.4555304265519019,0.06179825516621826,0.7344042975486442,0.009812383720151252,0.32510006794950175,0.1838186600969226,0.38565907251867293,0.6604859745322875,0.2860577415946467,0.3779847688999415,1
0.1672974826930929,0.11141892167444314,0.7002306694883105,0.8611519325551815,0.34285911988389584,0.238307958258955,0.6177189496278648,0.41600674987905895,0.19855670457993202,0.3712145703335482,0
0.48365858319884447,0.5006743998390031,0.12071584774489585,0.3712676724746228,0.9606130161821462,0.5076911318181514,0.5157882782056635,0.9069068216646398,0.7733983983729666,0.2746429385917315,2
0.1661567222911656,0.8765374816643096,0.6546335770852912,0.7648882676628179,0.7436747819908982,0.2402345707230451,0.9855837431548027,0.6467175530686784,0.4393542391612548,0.5650443506168861,2
0.498098311804705,0.18286515404212172,0.1746271930743425,0.051730986590078465,0.2699734419788852,0.7614868885633457,0.902457819721554,0.8373745286676655,0.3637332972332147,0.08178162132969569,1
0.5300641534818531,0.12641348627757598,0.3093826562244478,0.18910130120265045,0.9610062130774798,0.8193048716476534,0.8398556830237291,0.9605371037899418,0.8476651588942656,0.5707877620927421,1
0.07632552564408066,0.8167305990829451,0.5360505460955847,0.34687728312347454,0.9535199623804377,0.5018060258598402,0.172020118400392,0.2920381366823951,0.5446440104603865,0.5392985778203973,2
0.12646452714248824,0.8640463728885449,0.752479831380804,0.518792203915779,0.32490684348585197,0.10812866767730767,0.0044730605278496816,0.8896690323164183,0.8728724353928534,0.727033540182422,2
0.15815410174960187,0.9014193936287207,0.3959343494180315,0.8840502123384505,0.2613143401621312,0.13604551252568187,0.8188585835194334,0.2879091551418127,0.24709554011391366,0.44104293448259224,2
0.8471009890049903,0.5150753158119729,0.8662648746405528,0.6989008852201357,0.6055139257445988,0.7964177080049241,0.07119989733565335,0.6170145455453585,0.11765245285245485,0.035790342531700436,0
0.4933638547873477,0.8688594768806444,0.23008519717041698,0.36861772475587073,0.2646532372408109,0.025810681694148352,0.3099647768423165,0.46999257484709656,0.5626451356660042,0.6546188102162758,0
0.9104144034966936,0.1674563792340657,0.7491865622209839,0.4306341500166998,0.7153555779579828,0.4248988386053134,0.12817171999165433,0.7798579588800344,0.879591229248093,0.5232589832445299,2
0.9962623426957892,0.18214521792939145,0.08371592250031945,0.8088077224954192,0.7169909274149326,0.5906639582543363,0.8214044580950334,0.5025204689822341,0.33253881483014913,0.6591378283186405,2
0.4974388749438431,0.8414496881116496,0.04146262262636746,0.4198514219098095,0.6490695660920902,0.055958907274074154,0.017485875577058496,0.11217112011714159,0.016699728605848785,0.7847162804736851,0
0.8317029309343086,0.14622881233940252,0.7057254902043558,0.46257391328158237,0.544217174401987,0.8976680819687402,0.9424558144122119,0.27374341576891936,0.17783118497733652,0.5106744133877387,2
0.5322967570852001,0.15088196979091512,0.04687015981252651,0.879065384641895,0.5207279605055505,0.017607444615381107,0.6250486229894464,0.1677804150435983,0.7563580613604438,0.7537998192773765,1
0.45632360446902565,0.8657043275852734,0.9980354850736733,0.289874030446974,0.055669339804087614,0.4284695393114939,0.021201490048035287,0.1764860027837819,0.28636528662965877,0.18222664933277144,0
0.5513681670200202,0.871675218286178,0.6289530187538933,0.628612768104319,0.8389735340901828,0.6599202058250251,0.04341058646130613,0.14753594914711354,0.06798840798064643,0.7874424175334818,0
0.8553454062691033,0.49732024880428616,0.7590589614761307,0.9846610385475926,0.5409133448149397,0.6186917032991925,0.7836237417359997,0.47636396951764715,0.18034769954162144,0.8497007760209865,0
0.09668925634319653,0.1986669342058967,0.8381665002881805,0.6945375628262347,0.7327904059123789,0.786672240334641,0.9519047340835934,0.8721692261632241,0.6589980397501753,0.34660034949772234,0
0.8678109406865592,0.4625646852638755,0.45338152722965963,0.7148416503502129,0.05803108415581382,0.48002227784928453,0.6055891984701215,0.948959101118306,0.7527430685529247,0.30403166669662485,0
0.10443057898415659,0.14188622631522124,0.5461275786585646,0.6630504351755757,0.7669846792865628,0.09571680855622533,0.19245905166255406,0.6032194124542717,0.31963122959274626,0.26103261037808334,0
0.9100491657396236,0.16660953425826885,0.15246630587689303,0.02843382253200122,0.2655842695202991,0.7312289872509808,0.45004011618280204,0.983089589124479,0.48826916465738934,0.1781371007318059,2
0.1621444254797042,0.5177347354741811,0.28627409897995315,0.40388303950615034,0.04048738417329023,0.7025956958106316,0.27630145472785705,0.47903262868534335,0.712391808070615,0.15932477809204693,1
0.1758215044713683,0.16700920755647947,0.11592130478285378,0.4907683947696272,0.5296359412923178,0.7416928992868933,0.9706636606404377,0.3256729543517277,0.17863156529986346,0.8780614801370282,0
0.4161178312495616,0.12550531891158345,0.11647802502319071,0.018626477337392755,0.46488345786226737,0.1553090264385646,0.7955327494530238,0.3080561060605018,0.8001720629376304,0.5962440505388208,1
0.8943082571716798,0.8835267568685823,0.7244213950198247,0.16479962324786313,0.2712118711683248,0.09447980824942515,0.5569891426515398,0.9704765137693842,0.08107134111778613,0.1968535300901182,1
