X,Y,R1,R2,class
0.524707246811011,0.4951265461463332,0.4259721279533042,0.018214342027809804,2
0.8978575837017032,0.9079853963205601,0.055237280110900566,0.9778936951828717,1
0.8287827300508323,0.49379213169086744,0.3743971500664868,0.1172546776661888,0
0.4977173429741405,0.16312043724763695,0.6925369247817916,0.16591173611383747,1
0.18244833883943526,0.5244346212467466,0.6464749067970071,0.7903823399813492,1
0.06944583002843482,0.8022989452276159,0.27902674308296127,0.13902734661033012,2
0.8928272570902557,0.8588376880588222,0.750457006051895,0.1514485740479421,1
0.4870327965165897,0.13231241860852466,0.97867843404533,0.35513244860205795,1
0.4254788759386965,0.12225419333349268,0.30846011103658777,0.6781414269207974,1
0.5049118912818726,0.07733528851704916,0.42933263514527076,0.8706574845237355,1
0.8769007832459077,0.43995067555372414,0.5280770297931004,0.6604745431478077,0
0.8928102493122965,0.06873949597240081,0.16700698641194867,0.2763743562337658,2
0.9013889034577429,0.09932360176745,0.44923340078946983,0.2481512855060657,2
0.16130013674211835,0.1150296343533185,0.9650541808980123,0.3329507120159647,0
0.4780968748202905,0.12219356770616717,0.28818714022280345,0.4786916888474039,1
0.4570416715024871,0.4939026522377985,0.009317073100403639,0.24757295431037563,2
0.0882375608598111,0.45440694663728176,0.6235320211412794,0.7476071124851239,1
0.12428821066351485,0.17308853738559304,0.6957334062000244,0.08019535638613862,0
0.12196304602737335,0.8856949460502573,0.041019256133810855,0.9633321092524464,2
0.9033511770679717,0.10990172343085562,0.1319016104160804,0.3704083752095507,2
0.9631305531801695,0.10657224639992362,0.33642491305356803,0.3961373360131394,2
0.4752892859130373,0.12998605424037102,0.009949603602788515,0.9000512379573457,1
0.5227937226463965,0.49363937449820905,0.6441462966647749,0.38929573698945696,2
0.922612522538441,0.8403590169412536,0.32665577734256357,0.2325930042392722,1
0.053213179059801136,0.8796134571356867,0.8726907767813971,0.9609483574865179,2
0.8595111097729085,0.8665747894141805,0.042608978819568044,0.13022884721028216,1
0.155752700908181,0.5162218914613884,0.9638260539562322,0.6405417645387584,1
0.4877952805910133,0.4416800101504429,0.009538236806647893,0.4197312103776678,2
0.12404706961284351,0.8834671413863268,0.8745656154673245,0.0649211376610731,2
0.5443374968606087,0.495923141556724,0.9590212397708584,0.7691162009878433,2
0.5018544374548561,0.8533811963490714,0.5715589474188753,0.09095180882678999,0
0.47359056612480677,0.4731774261918852,0.4055751237224875,0.344964871264012,2
0.13423278967587743,0.5552513911377495,0.06592493615676531,0.6228476747829703,1
0.07172549410110303,0.5204821390366738,0.6943404502427175,0.8967721176523834,1
0.9085448983841296,0.45571563269878734,0.25344811671545076,0.1564680868848145,0
0.515671738846332,0.8572657934271564,0.6174393621196398,0.8075392131541572,0
0.5418704932739666,0.5699743436649903,0.14520917830335256,0.15580122387759054,2
0.5353928294589952,0.7967689644195401,0.5001752068439751,0.33907302180394727,0
0.5128290051290404,0.8993987367630818,0.02127057752855377,0.3585460672843126,0
0.1182500538857028,0.12737802658826686,0.9478649324507334,0.5850413057652579,0
0.8368933391955953,0.516519696227486,0.5891151406072791,0.2780721476085588,0
0.8478247867494166,0.8897287728907004,0.9059675115830851,0.03348848880474331,1
0.9052895967753612,0.8419978833219172,0.3607798679614601,0.34967711926381684,1
0.09561037206110257,0.13146958636279052,0.3938494875788886,0.6020912844299784,0
0.09704902519479255,0.5025672102822546,0.5349872561456307,0.49600640165132914,1
0.4817554419507343,0.8101266022666633,0.9281228326578875,0.02396192110576756,0
0.11030164253661995,0.8232634582184584,0.8701326480488667,0.8339546613434106,2
0.5086691576501055,0.062179276674184436,0.8336507519331738,0.6381456646484249,1
0.8728133705132317,0.5597401506308323,0.7921191730420117,0.2239802306648816,0
0.1867270816373487,0.43215446512776656,0.972665205809293,0.7521010644565744,1
0.9195201197274274,0.8541941921734236,0.02431901659463609,0.8211632676746036,1
0.4914668815916423,0.2463219292843492,0.7422683351641686,0.9129523584205982,1
0.5555096059511321,0.8081288932613271,0.6489994084554275,0.12933258180449614,0
0.8771610945468081,0.11100095105668267,0.5589253364102978,0.43580282361243805,2
0.8360077806774215,0.8811733535018221,0.7946804522259909,0.8528822302166552,1
0.8714880513270289,0.11574800508350461,0.9220715775693626,0.10303926834301791,2
0.8887254623149043,0.11973847089116736,0.8296340068752781,0.44996048492451246,2
0.10572262406799805,0.4372596353900944,0.7017160258964572,0.02826224605852734,1
0.519516827705776,0.47984219209637125,0.7225945842828139,0.957296501019623,2
0.8382296855240654,0.12020481990271609,0.9936370044278272,0.6398764619194002,2
0.8968957924585244,0.8887412934649019,0.4332374051608643,0.0005836411902987448,1
0.49522073290868074,0.8068586943073378,0.18116309496001382,0.3767174411240214,0
0.4916129947354998,0.9293015872389067,0.5192145608189653,0.31259328735962266,0
0.8978010466968924,0.833039119317515,0.945071991372359,0.20490222655790413,1
0.5090577443766083,0.10510779031050627,0.7940329694437134,0.5198683749328737,1
0.5147068237588296,0.5524485395590637,0.6435046566822046,0.005294443099056356,2
0.08470010087900934,0.8663521620730965,0.2178425424458933,0.8797532590920939,2
0.8778978140847651,0.4700857289578807,0.9956357704038187,0.2046267160483669,0
0.5215865487883855,0.47321114371970274,0.4995605279245988,0.37686502468427496,2
0.12733689730634548,0.8582393404064318,0.12134327975174886,0.5614552113183007,2
0.4305884637131291,0.5630293319189025,0.4656612407394083,0.9380579431010779,2
0.46119336820947876,0.5014928209207393,0.9302683205128739,0.595534847514455,2
0.1427622924110701,0.7787278920266456,0.5134198110389842,0.5764578146718939,2
0.8935957256521301,0.8444254794914082,0.17294233668566428,0.40266983261700984,1
0.4555304265519019,0.06179825516621826,0.9114636005048286,0.20497750902324363,1
0.1672974826930929,0.11141892167444314,0.49491251623402155,0.34072504946885895,0
0.48365858319884447,0.5006743998390031,0.6894724198769623,0.1506929576414323,2
0.1661567222911656,0.8765374816643096,0.7194635446697951,0.7284643532741067,2
0.498098311804705,0.18286515404212172,0.19765214698585043,0.8086426424492997,1
0.5300641534818531,0.12641348627757598,0.13928250519467,0.03632351601987782,1
0.07632552564408066,0.8167305990829451,0.6146234899910336,0.100281563994021,2
0.12646452714248824,0.8640463728885449,0.8053307406938727,0.9588594346683642,2
0.15815410174960187,0.9014193936287207,0.1003392218117406,0.29239575965122744,2
0.8471009890049903,0.5150753158119729,0.3832893723846237,0.8473988893250246,0
0.4933638547873477,0.8688594768806444,0.31106913375180323,0.8325693853489973,0
0.9104144034966936,0.1674563792340657,0.2977908320991838,0.8080965816113685,2
0.9962623426957892,0.18214521792939145,0.27048767379006255,0.2623066342108369,2
0.4974388749438431,0.8414496881116496,0.9651506432019838,0.7206662212805602,0
0.8317029309343086,0.14622881233940252,0.07456708987231819,0.8828672702425082,2
0.5322967570852001,0.15088196979091512,0.9859079884519085,0.23069036853981817,1
0.45632360446902565,0.8657043275852734,0.48948519523488143,0.4252225986991741,0
0.5513681670200202,0.871675218286178,0.9091982385372259,0.34531046753935435,0
0.8553454062691033,0.49732024880428616,0.730507371266572,0.47062000983482655,0
0.09668925634319653,0.1986669342058967,0.9026592095910392,0.008221296607895945,0
0.8678109406865592,0.4625646852638755,0.8559175541253302,0.2835444963401259,0
0.10443057898415659,0.14188622631522124,0.6123242027191399,0.7370696221340178,0
0.9100491657396236,0.16660953425826885,0.5535294293958813,0.9594329702737527,2
0.1621444254797042,0.5177347354741811,0.6649407937675915,0.5619882318269765,1
0.1758215044713683,0.16700920755647947,0.3494502770801837,0.13452892864497645,0
0.4161178312495616,0.12550531891158345,0.8028587906939076,0.9224567505488661,1
0.8943082571716798,0.8835267568685823,0.31393933053136536,0.7158286700506421,1
0.9295411077118904,0.526201079414278,0.18835633649049344,0.9218682342703965,0
0.8780392147212296,0.46877254101150956,0.7316645989109419,0.9409063026907426,0
0.1617126489177556,0.8749739727173325,0.9725001728647632,0.5308839152333253,2
0.11713541754886635,0.13401955005593144,0.6233755863454026,0.8755341855290043,0
0.502632298188819,0.15072387605661686,0.7951321659579965,0.0929464917551156,1
0.5328723520103593,0.10575349729462463,0.7953536409302355,0.5270874776586233,1
0.4374587925273723,0.9486456054568431,0.6797874547314058,0.2922094461490654,0
0.5918929626539122,0.16177162102597809,0.5530180097469024,0.048424533182530816,1
0.8662265848574091,0.8656955793318504,0.7642870691691644,0.29272004633041426,1
0.5465708652469118,0.47609776828492023,0.3456939510834991,0.06593742847716677,2
0.8793035547729502,0.10492383777920676,0.6098373837706096,0.8146501351466123,2
0.5596898322372994,0.058182564364381226,0.3939914878396139,0.45491247575799865,1
0.46754969892576004,0.8099100194549357,0.06386124596787279,0.6983764617447562,0
0.851083404309745,0.7998300843845381,0.4768678726622074,0.09451830379684023,1
0.5074015443994191,0.9177174941725202,0.12038040541455253,0.8802929282598296,0
0.1333188250987054,0.46730151168470424,0.4504804409650569,0.15544573456918132,1
0.5320650349920361,0.1599831649014174,0.8501664603194984,0.022421622089792814,1
0.8524513316354381,0.8501717231511455,0.5384668514334563,0.6565123966724076,1
0.5077217527582648,0.8545258259713143,0.89659720363177,0.7968087476751068,0
0.16431061280714757,0.547827834512332,0.5133567127102893,0.5379139046922361,1
0.9556911276064511,0.11087502295932855,0.3393492727556582,0.3629680855331656,2
0.8815495552497632,0.10405967211725571,0.14667908864367585,0.1801319777381698,2
0.5418992229099788,0.8093727349866587,0.8155447608585392,0.3110152715445581,0
0.457744639866259,0.49701733000506454,0.34101285160175265,0.4342291370581609,2
0.513702370275941,0.10417671566627104,0.2767853301358063,0.7404985615115971,1
0.12122645968281288,0.8494612740683241,0.710932548167792,0.9297959941122665,2
0.12151292834265642,0.8219830942489642,0.002950454575052275,0.11629292408198477,2
0.8343881100797395,0.17696920373374447,0.610128655765933,0.6273885440723984,2
0.4872465313821742,0.14486439034242085,0.34039228652167575,0.094796072739039,1
0.5243981755572903,0.4913462440220472,0.00032878651644463464,0.2998627300042356,2
0.5475412529045015,0.8535715907699921,0.6842015686731481,0.8997072795643821,0
0.8824969959834468,0.8656512248561329,0.9407301199138013,0.44743618441330246,1
0.4918735925967176,0.5278608423010259,0.34745336707455887,0.3600531469577427,2
0.44742570231422873,0.12242662334745465,0.017973052624127184,0.255086546667477,1
0.14160350937517951,0.2729246016674992,0.32167536755068626,0.08971541301932318,0
0.9405882226969171,0.17727599760311916,0.06371889861338631,0.16721852957235372,2
0.5275122872146952,0.8580625968111497,0.8200957038121324,0.26397055334152464,0
0.5074626303072831,0.5327681404961204,0.5662705541925732,0.7156481906140333,2
0.0627387725394791,0.4663487559824995,0.752848552704717,0.2811677130387764,1
0.11672597061035149,0.8588783251314271,0.06733784771412232,0.7411601965404357,2
0.09925424900452255,0.8787652447536057,0.6511038460181474,0.8730803149609428,2
0.4850101493801303,0.1317207288475147,0.2781181380097485,0.8148461833425791,1
0.9144317879819277,0.44230992973568695,0.6775341243980536,0.9083141205691088,0
0.9116195533725483,0.8359985392071168,0.10131306997724798,0.5525884832348086,1
0.4771381051560042,0.9673680298612557,0.10020181528091732,0.35413488097332535,0
0.1178278777019028,0.12259052608692853,0.6551937172529475,0.44994951595990584,0
0.875074763835199,0.49423942093632545,0.9463012235354752,0.7643894949683437,0
0.09460687026566034,0.5638224171471209,0.6241646074586397,0.6154357723772078,1
0.8698802499627375,0.843902522490342,0.46943495069042185,0.1965144563153849,1
0.1426753117634125,0.5026357487785678,0.4607675955561895,0.10983180665224024,1
0.9018334549513037,0.5815544010120759,0.06800172595348664,0.7883800802517508,0
0.030382451091158433,0.8820815890211869,0.5692884180652151,0.12854961755192773,2
0.5284830436494038,0.46890116701993134,0.6332897975060401,0.20246946654650533,2
0.8910202937298126,0.4763614994133726,0.9791746138023096,0.7405718037658275,0
0.9306037604230377,0.15446382862950306,0.5006504863626144,0.9293150889724295,2
0.85556410274522,0.4887779286881263,0.6172915913219407,0.60243282418244,0
0.5256212272200698,0.905763811604893,0.49493264965970785,0.8506169189373164,0
0.805799177960033,0.8583509431844585,0.8710953199826629,0.7012023718740098,1
0.8684781069610873,0.5066304393901488,0.36155282270793476,0.11539439809172614,0
0.8774472966421232,0.5358861224053415,0.7270846978522971,0.6578997902626025,0
0.4180026977746376,0.1323737465392487,0.05096179400142198,0.6592779666833549,1
0.5130106034884157,0.9153301553446747,0.7470496847062112,0.21694953817279816,0
0.8897295327665169,0.9078782696341979,0.09989968601636035,0.23327410285415529,1
0.13465977492307984,0.5479183935127654,0.7441597737251746,0.8869308009645084,1
0.47982423148974074,0.8412688351147698,0.23324103664141316,0.6568104303168271,0
0.8567521981537534,0.5315955897680316,0.4393329317278649,0.06735548166994976,0
0.5236905663636072,0.5108186961393407,0.9759335721925535,0.2535928030349486,2
0.9212763894086039,0.15865173899863763,0.3435357999505708,0.4474186483394865,2
0.054496349190521806,0.8453741029261532,0.3223453590763453,0.22241688837550855,2
0.49806231751166985,0.5004464878809239,0.8686326124156584,0.24142977083365647,2
0.44580040190737,0.16887875399875882,0.2024457862808755,0.9782514185159382,1
0.13693511864749677,0.8783762376662769,0.4445206567457276,0.6375296878878104,2
0.863717493963738,0.08412137360436725,0.7516856857278831,0.4977374709046044,2
0.5355833356180607,0.8751006144640214,0.3857253093097427,0.533964628080359,0
0.5537081630062652,0.1095712906581146,0.04579900641251711,0.8983892840259643,1
0.12862871523133187,0.12682930306002765,0.20692805041644147,0.747750086188808,0
0.8209208731712638,0.17449149321092464,0.04600227460818551,0.04638128177644407,2
0.5234994572467735,0.8827982364762015,0.5769825390418228,0.029654232287883442,0
0.5123973014581256,0.9071286871636478,0.6813177190160753,0.6322727593656327,0
0.478655264781755,0.8727880424406259,0.5209571451896526,0.34403380736706224,0
0.1077700420906029,0.7858072686275531,0.8178536566367111,0.5703441295920215,2
0.4491074258082911,0.12304548367359186,0.4184665603017097,0.9445280052636345,1
0.4835141677906256,0.8828410867225721,0.42812931100358675,0.13589552473594335,0
0.5147451266346585,0.8592970953257473,0.5342385390556014,0.0811973238168251,0
0.9322186499164185,0.8776498447266862,0.3282898194721663,0.9704840916134059,1
0.8447733927524309,0.15500421151939842,0.5860065771464938,0.6387996517614134,2
0.09580965390784921,0.1412322425565147,0.5966427636182243,0.6041528738664913,0
0.905711264118192,0.8367928874287182,0.31701850446042523,0.9491811026194386,1
0.08328502285635214,0.8413869065312491,0.5230545853862425,0.6896396512702907,2
0.9215243606265765,0.8407812455668273,0.3427416180441778,0.4345195410714776,1
0.47442885921597544,0.17942439485052092,0.18410494097580077,0.6472824276090697,1
0.5316077022404577,0.8271779243733737,0.8367362697900439,0.7802186145616793,0
0.8929637566820144,0.11031697365201243,0.10195318011346477,0.5639377466862131,2
0.4637842343068297,0.47562889940278763,0.6416747174793667,0.22365058646537517,2
0.11053112873141399,0.10626619227110617,0.6162210459324933,0.5696976290033288,0
0.09439017910088468,0.8271300944684146,0.9493339206979886,0.7804932737713158,2
0.46555313511399243,0.13601067160054603,0.7862043467334845,0.41566292287801,1
0.5739301871306238,0.8656999993775405,0.9742809149345422,0.06238039025144393,0
0.48617019838129494,0.8342934323583315,0.9700357426352967,0.6358719493958418,0
0.5368904377047188,0.4671142948372783,0.14388180916113058,0.45948533417646653,2
0.134154702812253,0.48335752168379353,0.7791918873986863,0.7030689791623176,1
0.022826546735935774,0.4955264481307349,0.17197172164316432,0.4073508621477421,1
0.056961025339173244,0.905596108155439,0.675635337354993,0.7348315920657721,2
0.5060604786465649,0.10329431864985619,0.6186849704893763,0.0613875298790828,1
0.9547368928881449,0.7744697344276964,0.9245894424158069,0.9683634371746687,1
0.5379755160535203,0.5671531245605891,0.813875086892139,0.10338138720059731,2
0.13507346335525644,0.8551477491295979,0.9146178822052692,0.1487815973171236,2
0.5327830183827577,0.0931960030665426,0.4173756048357137,0.8315476573926921,1
0.5102457233822536,0.8029189702336315,0.5442763012475526,0.9625320968191401,0
0.8424929283185059,0.5293305465021819,0.979553290342406,0.8082844851865787,0
0.5285546141979794,0.4932271935152387,0.8277487931131025,0.6074947120200639,2
0.46676261139200215,0.8819082297260595,0.7724096447120256,0.25612594287161994,0
0.7793451650903338,0.44401848740158,0.42231620768714717,0.43793087824331867,0
0.5082424942184729,0.10939542722600096,0.3836357602266457,0.9085424441233229,1
0.10940347719492563,0.5087973988393543,0.8778402686702725,0.20649354924514463,1
0.5232894273732787,0.5083034361977586,0.30280145161277994,0.36386400006349817,2
0.14381622677608752,0.44921274292628155,0.5394758582057174,0.6376956482102492,1
0.44753675761255796,0.5592762124481866,0.9700982441957645,0.7369792474987111,2
0.8984573589586041,0.15603574638752163,0.4677565072512302,0.3013794260800876,2
0.8916116450460029,0.49574853205061553,0.43882805414900805,0.9432584393865321,0
0.12385973708541259,0.4322242815720396,0.6544119040088207,0.5523452863610043,1
0.1679182169972651,0.1386169267387779,0.39767218612518407,0.3572887326024228,0
0.1528176774459335,0.18257250070064984,0.9117289227356614,0.1073758157635768,0
0.899286809311364,0.12046474668026379,0.2478699595406948,0.45563053563882194,2
0.9009724297916204,0.4871207363377854,0.3067780688195434,0.691151144297988,0
0.8241007945590103,0.15611173133296902,0.6856923944849183,0.18467929960899587,2
0.8409668033850246,0.11076848267567446,0.2673456935069861,0.09217581197217262,2
0.09432802525456516,0.880929505480328,0.2112583378313958,0.8555930745523617,2
0.505319355428787,0.18638988505218945,0.9946886676473703,0.10608141938194238,1
0.5532318754013386,0.14379369384522583,0.8770106113241068,0.3258764178876046,1
0.12342388659333857,0.46795309880346514,0.06701337561062981,0.560271219271928,1
0.8187066990721722,0.5019304033783565,0.4052279463625047,0.4951619848735479,0
0.46205218937414094,0.378412463607376,0.8949977011735106,0.37528637735470527,2
0.09524588212658902,0.5142702536704729,0.12926019947089407,0.45511579377961164,1
0.8408460970487737,0.8280182512039723,0.7860974753911868,0.623987034437199,1
0.9063563601410836,0.518702067289603,0.614555007861906,0.690466338480787,0
0.9227539992234014,0.11674409194263438,0.37843809765828706,0.8516855367843065,2
0.1905483749869085,0.4829949373657776,0.6294171578487436,0.1907769941613907,1
0.49549235887866716,0.523589396414738,0.6833305038912486,0.6894438524185401,2
0.13288421429282823,0.45965153435168093,0.2730395956224121,0.770353881121009,1
0.10840242874556799,0.8755709872396451,0.4104328192604282,0.7572521472664091,2
0.5592805191908535,0.8205677339655405,0.44897098796981383,0.6066947623830394,0
0.1285719951122345,0.0823233251034452,0.029886080350218114,0.7893190067466458,0
0.9868987912793475,0.8331945660041662,0.967403774992454,0.3435115366666889,1
0.8677048225798105,0.7899240658373857,0.8029190806833698,0.7278013212150304,1
0.8932238614696498,0.1154575815184557,0.2234935174142728,0.37884060649240225,2
0.8527792433799868,0.03148892795567672,0.39366423506073456,0.46571951499140696,2
0.07958172154231737,0.5826867984396211,0.9234594288232052,0.47650228638068126,1
0.0639473202955845,0.8378022769948282,0.6922016074184905,0.7107233993677629,2
0.8690271520901768,0.8544641205348142,0.45483465223426944,0.4650968934774917,1
0.08692386684008904,0.17279142571652328,0.8661842931284969,0.7973090933099586,0
0.61010748043545,0.1597084743555016,0.43304310637505705,0.6807558740321689,1
0.9396359213517138,0.8577897919634738,0.1983396599783792,0.2411367600275901,1
0.13952730166449973,0.10896033486614658,0.372297420944235,0.4982656381456825,0
0.20431376868483436,0.8643538510042807,0.1709465956364019,0.09143641701655214,2
0.47328129155229104,0.1755924386965059,0.6063206330755864,0.9996704486281488,1
0.4867699657657535,0.8064058358536969,0.20141993418483728,0.7571032588782168,0
0.14782993810242284,0.5385630764108778,0.6881442657874388,0.4527038615117803,1
0.10849838518888583,0.8882428087982648,0.6623609698837611,0.6218802687613969,2
0.14602768445450418,0.16868629331929424,0.29823705542005874,0.23951652780614907,0
0.8779123116768048,0.5831004490733261,0.3817262039878976,0.6708294258045827,0
0.08549362034490372,0.5318540824001182,0.0444907681850486,0.9600836944509415,1
0.885620992585547,0.47774750440461466,0.3627660766500973,0.11981494680829619,0
0.44122008844595906,0.9363714764976961,0.9309576593264063,0.8896615446273819,0
0.51688037190245,0.49914584622772906,0.11057868920806535,0.9307811701858094,2
0.5131498348494242,0.8307206571668774,0.7352744440521509,0.7506967548095677,0
0.08618183479940743,0.14881870192642507,0.5846996140253053,0.10378212375653484,0
0.8705466879130388,0.17032365775319636,0.31771653901436137,0.42230162011200245,2
0.5283228288793952,0.457369006810632,0.32657870706409686,0.9325400976562177,2
0.8652907613234168,0.8434319589922984,0.046237102313209544,0.6413304630142362,1
0.1480426163193581,0.7793735808205087,0.672806258246298,0.7197975364576393,2
0.8495295693088761,0.1608720861723565,0.17710345389774818,0.05284157265480138,2
0.13035373323974286,0.4582806191085329,0.3552136419352805,0.7686317544851614,1
0.8399526728344181,0.12534775504708956,0.33058721054372153,0.05837681321641641,2
0.10956734603156412,0.1188792635645862,0.03720831214029863,0.42371809701447993,0
0.8405612933429977,0.11521056095954256,0.43814546755389894,0.33135561789843493,2
0.8823171377989509,0.5102595084507524,0.7262432123892597,0.12546417461003978,0
0.5110564652251578,0.493672190326679,0.14027968791736978,0.022052146781007642,2
0.8669233332168598,0.5155217079923387,0.6160203591992317,0.8870841563542005,0
0.8317241635137994,0.46339711949389006,0.8995298205245743,0.503170535091629,0
0.49221482797575367,0.12603827979627816,0.7813746760197091,0.5690066403837761,1
0.4781218516156671,0.5313924724087665,0.6161954063594335,0.36496673653154665,2
0.5093435483896065,0.8967004480677089,0.4057716256469869,0.780189120351909,0
0.04370408727609611,0.19488548536081907,0.05061433720565911,0.9050549532423154,0
0.9308280293209643,0.09305677649592338,0.3497864321752121,0.07423325437272799,2
0.5022259961812117,0.1761522287464165,0.8386287390785295,0.768704633254401,1
0.5452551743841976,0.4350108045634018,0.013946583622868935,0.18361062624583002,2
0.47544283132388676,0.8052153210851456,0.22308576554233506,0.08235378641914148,0
0.10755424600350282,0.13965560156700732,0.08274344036549075,0.3158639751664023,0
0.48031813649126964,0.15314118487762488,0.01765731707731444,0.8103629159895959,1
0.09015520884918504,0.8398406291150342,0.8441488663747094,0.7912514294393375,2
0.12338477402199441,0.8600593547155554,0.13357384414049567,0.1520350024451249,2
0.44093457827398563,0.8990224376391035,0.7319493925786458,0.45314313813464024,0
0.12015544788343573,0.4598531130763902,0.277168665353979,0.19988882099629213,1
0.1258470997578548,0.16854480361338608,0.7770404222966926,0.21144457680699835,0
0.12959587096797548,0.1591479635879187,0.5243733431815556,0.5171569051755287,0
0.12481888422060243,0.11954283230638274,0.5183099507004851,0.19337074921550468,0
0.06491114543017812,0.11596273881462049,0.4944065508233859,0.6823170122405652,0
0.5154919900124537,0.7992790183362861,0.21147997147952002,0.12353688441952093,0
0.5193825613692621,0.43492273937595216,0.2251271037885051,0.6974199189071679,2
0.8742161903706209,0.12530230747270804,0.030555339903143186,0.6603584914237478,2
0.8469723328064388,0.14158038954515592,0.034641505988944554,0.9863912331725327,2
0.8599388889140113,0.868734465646242,0.9336171082676445,0.1425986705494907,1
0.8987416225415813,0.17951274295428332,0.5055778656771993,0.5101935784291733,2
0.5401195874016594,0.5115370596542738,0.5599413733411523,0.6873091209083088,2
0.5349611197866715,0.4333322553032205,0.9138967404348892,0.04396969105476811,2
0.46770829388957846,0.4869144850584507,0.6687738043994398,0.741584681844246,2
0.14754183892704964,0.20224778866219195,0.9968283156983991,0.21659907484186225,0
0.07043421867192194,0.5081249143419132,0.5035739196484896,0.534975381635356,1
0.09393644940969481,0.8695449122119842,0.8381087090964245,0.6960413259050751,2
0.9313332432816315,0.17636577583247237,0.5951538116459542,0.17911883350118563,2
0.8707543324493358,0.8086667297441966,0.524544135042289,0.5281307536558306,1
0.11203157190360248,0.159456985775201,0.6781796756236809,0.5975932649258899,0
0.5504685403350369,0.49774918775533317,0.292711252431177,0.7207168299114872,2
0.8957993936165448,0.17518845350652792,0.3546217347581223,0.1961547361305116,2
0.12080817455822984,0.8811944159199936,0.17284517710023195,0.2096299093325139,2
0.14402742067821575,0.9084241633078658,0.07685325301482526,0.05523583674022858,2
0.8462697989534443,0.8424077615358766,0.3154676512700545,0.0065840312953706626,1
